hole_id,strata_name,rock_name,aquifer_group,depth_top,depth_bottom,layer_thickness,resistivity,gamma_gamma,natural_gamma,sp,short_distance_gamma,well_diameter,pumping_level,aquifer_thickness,hole_depth_before_pumping,hole_depth_after_pumping,hole_depth_loss,depth_starting_pumping,pumping_depth_at_the_end,pumping_depth,section_aperture,k,kp,r,rp,remark
H2602,fine-grained sandstone,J2y,II,420.0,423.95,2.79,23.93417722,1202.962025,14.80531646,-10.58962025,5661.151899,234.0827848,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,423.95,424.85,0.64,31.58666667,1020.388889,15.53333333,-10.56333333,5323.388889,233.9494444,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coarse-grained sandstone,,II,424.85,430.5,4.0,26.91469027,526.7522124,13.4880531,-10.51849558,3986.451327,229.9353097,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,II,430.5,432.75,1.59,26.91022222,866.2888889,13.25466667,-10.46777778,4778.177778,229.8704444,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,II,432.75,434.35,1.13,28.3975,577.21875,14.7765625,-10.5359375,4086.71875,227.1671875,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coarse-grained sandstone,,II,434.35,446.6,8.66,28.76636735,546.3387755,13.16289796,-10.41216327,3999.102041,219.492449,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,carbonaceous mudstone,,II,446.6,446.8,0.14,26.64,479.25,15.2175,-10.31,3820.5,223.8125,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,II,446.8,448.95,1.52,26.15255814,604.255814,13.16302326,-10.33116279,4249.534884,226.6330233,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coarse-grained sandstone,,II,448.95,458.89,7.03,27.02666667,549.1767677,14.33989899,-10.36878788,4037.075758,219.9756566,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,3-2 coal,II,458.89,461.49,1.84,24.64461538,735.0769231,9.102307692,-10.3475,4605.288462,200.5540385,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,461.49,469.28,5.51,27.79025641,566.5192308,15.75423077,-10.35980769,4017.410256,221.1795513,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,II,469.28,472.0,1.92,24.63709091,521.8363636,15.68945455,-10.30181818,3881.763636,225.8894545,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,472.0,476.8,3.39,23.59333333,667.875,9.91375,-10.44166667,4392.6875,218.8490625,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,II,476.8,478.74,1.37,29.00631579,531.3157895,16.85,-10.24657895,3881.710526,225.3607895,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,4-1 Coal,II,478.74,479.11,0.26,29.76,491.375,13.55,-10.21,3753.75,225.32625,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,II,479.11,481.65,1.8,28.32627451,440.372549,13.0872549,-10.2227451,3740.843137,224.7203922,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,481.65,482.75,0.78,29.29818182,477.7727273,15.19363636,-10.26181818,3777.227273,229.7963636,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,,II,482.75,483.03,0.2,29.696,485.0,17.78,-10.26,3805.2,231.16,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,483.03,484.18,0.81,31.05043478,476.6956522,14.51782609,-10.24565217,3767.869565,230.5895652,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,carbonaceous mudstone,,II,484.18,484.3,0.08,31.28,441.0,16.22,-10.23,3760.666667,227.05,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,484.3,488.62,3.05,28.21116279,470.5116279,14.97686047,-10.2622093,3701.395349,224.7012791,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,4-2 coal,II,488.62,490.39,1.25,28.24,485.2,16.36542857,-10.17371429,3684.457143,219.7717143,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,490.39,493.75,2.38,30.23647059,463.3088235,14.00088235,-10.05794118,3688.764706,224.7295588,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,II,493.75,497.35,2.55,25.97666667,501.5416667,15.91291667,-10.01958333,3812.5,225.9526389,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,497.35,504.6,5.13,24.68193103,754.1034483,14.99668966,-10.05993103,4555.096552,231.6073793,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,II,504.6,506.8,1.56,27.23818182,688.5454545,15.29022727,-10.06727273,4555.772727,227.9020455,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,506.8,508.74,1.37,25.55789474,459.3157895,14.19657895,-10.11026316,3662.263158,216.0936842,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,4-3 coal,II,508.74,510.29,1.1,23.78580645,583.9354839,18.92451613,-10.17935484,4294.483871,220.1893548,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,510.29,511.25,0.68,22.792,615.15,17.716,-10.17,4477.5,226.3485,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,II,511.25,526.75,10.96,24.28103226,697.1903226,11.79558065,-10.22929032,4552.087097,204.1252903,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,carbonaceous mudstone,,II,526.75,527.2,0.32,21.71555556,807.0,8.391111111,-10.25333333,5036.222222,199.2277778,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,II,527.2,528.25,0.74,23.33333333,762.0952381,11.60666667,-10.32047619,4903.809524,198.152381,ZFSAII,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,II&III,528.25,534.5,4.42,24.82048,611.08,15.0164,-10.39912,4237.088,211.81008,ZFSAII/ROOF-III,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,,III,534.5,534.72,0.16,25.76,545.25,15.7975,-10.3975,4272.25,219.675,CSA2-4,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,III,534.72,548.1,9.46,23.17791045,628.6044776,16.29574627,-10.39208955,4340.171642,226.9224254,CSA2-4,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,III,548.1,548.88,0.55,25.104,637.2666667,17.48733333,-10.148,4314.066667,207.528,CSA2-4,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,6 coal,III,548.88,551.83,2.09,24.90305085,706.3050847,9.191186441,-10.18779661,4668.847458,201.8527119,CSA2-4,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,III,551.83,558.9,5.0,26.15830986,819.1197183,11.07049296,-10.26894366,5042.584507,192.9202113,CSA2-4,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,III,558.9,559.95,0.74,26.68952381,722.047619,9.448095238,-10.26190476,4720.904762,193.2690476,CSA2-4,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,III,559.95,569.45,6.72,26.75410526,801.9473684,8.856526316,-10.35605263,4955.931579,190.2034737,CSA2-4,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,,III,569.45,569.68,0.16,26.94,785.75,12.425,-10.6175,4915.5,197.8275,CSA4-6,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,III,569.68,573.8,2.91,27.37156627,746.8072289,8.872409639,-10.46746988,4708.39759,191.4939759,CSA4-6,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,carbonaceous mudstone,,III,573.8,574.0,0.14,26.5,788.0,7.8125,-10.41,4924.5,172.835,CSA4-6,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,III,574.0,575.95,1.38,26.86769231,774.974359,8.44025641,-10.37692308,4855.974359,171.0617949,CSA4-6,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,III,575.95,577.5,1.1,25.7883871,750.3870968,8.611290323,-10.29193548,4737.677419,172.8103226,CSA4-6,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,III,577.5,587.85,7.32,27.67188406,792.1884058,8.536183575,-10.18971014,5026.855072,180.9151691,CSA4-6,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,carbonaceous mudstone,,III,587.85,588.53,0.48,24.92923077,825.7692308,9.303076923,-10.20923077,4984.0,165.8123077,CSA4-6,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,,III,588.53,589.03,0.35,25.72,843.0,8.888,-10.233,5135.4,167.898,CSA4-6,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,IV,589.03,592.03,2.12,27.84666667,722.6,10.80033333,-10.32366667,4637.55,176.6438333,ROOF-IV,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,IV,592.03,596.15,2.91,28.41445783,700.0481928,9.137108434,-10.21096386,4627.204819,176.1171084,ROOF-IV,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,IV,596.15,600.65,3.18,27.58044444,677.3111111,9.171777778,-10.145,4462.455556,179.993,ROOF-IV,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,,IV,600.65,600.98,0.23,28.77333333,675.0,8.438333333,-10.145,4368.0,183.055,ROOF-IV,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,IV,600.98,601.67,0.49,27.29714286,697.8571429,8.969285714,-10.16571429,4447.928571,185.7314286,ROOF-IV,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,10 coal,IV,601.67,603.85,1.54,25.63818182,601.75,8.778863636,-10.12181818,4145.772727,185.425,ROOF-IV,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,IV,603.85,605.9,1.45,25.76585366,713.2195122,8.681707317,-9.976341463,4565.902439,164.3870732,ROOF-IV,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,IV,605.9,607.1,0.85,25.47,683.1666667,8.181666667,-10.03125,4404.375,166.0791667,ROOF-IV,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,IV,607.1,609.3,1.56,26.81818182,656.9318182,8.622045455,-9.936818182,4410.590909,169.9975,CSA6-12,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,IV,609.3,610.45,0.81,28.98782609,653.0869565,12.33217391,-9.835217391,4372.130435,173.5243478,CSA6-13,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,IV,610.45,613.7,2.3,28.91076923,942.3538462,14.17476923,-9.855846154,5142.215385,97.10246154,CSA6-14,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,medium-grained sandstone,,IV,613.7,618.45,3.36,26.66063158,1130.757895,13.808,-9.631368421,5587.473684,62.61663158,CSA6-15,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,IV,618.45,620.21,1.24,26.2,1130.057143,14.32085714,-9.687428571,5600.314286,62.49114286,CSA6-16,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,coal,12 coal,IV,620.21,621.85,1.16,26.2,1224.810606,13.33878788,-9.768787879,5544.814815,62.39454545,CSA6-17,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,IV,621.85,623.5,1.17,26.2,1537.25,12.37,-10.11060606,,62.35,CSA6-18,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,fine-grained sandstone,,IV,623.5,629.1,3.96,26.2,1537.25,12.37,-10.86,,62.35,CSA12-18,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H2602,siltstone,,IV,629.1,633.67,3.23,26.2,1537.25,12.37,,,62.35,CSA12-18,139.61,625.73,624.53,-1.2,360.54,630.0,269.46,190.0,0.0067,0.0067,94.9,94.9,
H502,mudstone,J2z,I,26.5,42.0,15.38,25.415680285,1332.5578165,13.38623514,-2.743897879,6690.003849,175.39712935,,,,,,,,,,,,,,
H502,siltstone,,I,61.54,79.43,17.76,28.57835196,1322.617318,15.15597765,-3.422290503,6909.896648,161.7989385,,,,,,,,,,,,,,
H502,mudstone,,I,79.43,99.34,19.76,27.17859296,1425.628141,16.42449749,-3.386507538,7113.085427,179.5752764,,,,,,,,,,,,,,
H502,siltstone,,I,99.34,109.51,10.09,26.94029412,1478.833333,15.33715686,-3.225343137,7344.053922,160.9212255,,,,,,,,,,,,,,
H502,fine-grained sandstone,,I,109.51,122.81,13.2,30.46327068,1276.06015,11.96913534,-3.273984962,6861.026316,143.5994737,,,,,,,,,,,,,,
H502,mudstone,,I,122.81,128.23,5.38,31.48972222,1417.0,11.44768519,-3.606296296,7282.490741,138.1931481,,,,,,,,,,,,,,
H502,fine-grained sandstone,,I,128.23,139.91,11.59,28.06935897,1466.0,13.68465812,-3.31508547,7076.923077,179.4871795,,,,,,,,,,,,,,
H502,siltstone,,I,139.91,150.07,10.08,27.80024631,1458.344828,13.76453202,-3.344975369,7172.857143,169.294532,,,,,,,,,,,,,,
H502,fine-grained sandstone,,I,150.07,165.58,15.39,36.86345161,1354.567742,11.57383871,-3.754064516,7148.612903,127.6233871,,,,,,,,,,,,,,
H502,siltstone,,I,165.58,174.43,8.78,34.38079096,1363.644068,12.92389831,-3.524463277,6949.841808,137.8188136,,,,,,,,,,,,,,
H502,fine-grained sandstone,,I,174.43,184.39,9.89,28.50628141,1308.422111,13.67241206,-3.405678392,6955.331658,159.7257789,,,,,,,,,,,,,,
H502,mudstone,,I,184.39,197.12,12.64,28.4254902,1853.92549,12.02168627,-3.414235294,8098.984314,157.6364314,,,,,,,,,,,,,,
H502,siltstone,,II,197.12,206.75,9.56,25.30647668,1618.756477,13.64056995,-3.212746114,7641.901554,189.8296373,ROOF-II,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.054,0.041,35.74,59.23,
H502,fine-grained sandstone,,II,206.75,215.65,8.83,33.99488764,1410.691011,11.82449438,-3.595955056,7405.455056,121.4595506,ROOF-II,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.054,0.041,35.74,59.23,
H502,siltstone,,II,215.65,227.6,11.86,27.29694561,1144.589958,13.84677824,-3.082803347,6542.882845,182.6352301,ROOF-II,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.054,0.041,35.74,59.23,
H502,fine-grained sandstone,,II,227.6,246.92,19.18,29.94740933,1272.23057,14.76142487,-3.03126943,6716.349741,157.2134974,ROOF-II,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.054,0.041,35.74,59.23,
H502,mudstone,,II,246.92,254.95,7.97,32.60254658,1387.838509,14.3521118,-2.975652174,6865.409938,154.2401242,ROOF-II,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.054,0.041,35.74,59.23,
H502,siltstone,,II,254.95,264.8,9.78,34.69593909,949.6345178,15.28121827,-3.153045685,6077.944162,144.8394416,ROOF-II,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.054,0.041,35.74,59.23,
H502,fine-grained sandstone,,II,264.8,275.92,11.04,29.80954955,1886.675676,13.12675676,-3.33963964,8257.342342,145.6138288,ROOF-II,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.037,0.041,59.61,59.23,
H502,siltstone,,II,275.92,284.98,8.99,28.92712707,1473.944751,13.05524862,-3.261767956,7300.38674,141.4353039,ZFSAII,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.037,0.041,59.61,59.23,
H502,fine-grained sandstone,,II,284.98,304.19,19.07,35.59223958,1345.294271,9.704453125,-3.648177083,7301.057292,112.6277083,ZFSAII,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.037,0.041,59.61,59.23,
H502,coarse-grained sandstone,,II,304.19,327.57,23.21,34.89702991,1368.888889,10.03801282,-3.739850427,7378.754274,112.5459829,ZFSAII,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.037,0.041,59.61,59.23,
H502,mudstone,,II,327.57,328.37,0.79,40.2525,1289.1875,9.32625,-3.785,7207.25,118.02625,ZFSAII,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.031,0.041,82.33,59.23,
H502,fine-grained sandstone,,II,328.37,340.35,11.89,36.15575,1590.616667,11.737875,-3.415833333,7515.0375,137.4697083,ZFSAII,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.031,0.041,82.33,59.23,
H502,coarse-grained sandstone,J2z,II,340.35,369.71,29.14,37.71630324,1230.126065,9.923236797,-3.571039182,7013.816014,130.8010221,ZFSAII,69.04,363.32,363.0,0.32,200.0,365.0,165.0,215.0,0.031,0.041,82.33,59.23,
H502,coal,(J2y) 2 coal,III,369.71,371.76,2.03,72.57829268,6539.121951,3.243902439,-3.389268293,11787.56098,153.417561,ROOF-III,,,,,,,,,,,,,
H502,mudstone,,III,371.76,372.39,0.63,27.03833333,4717.166667,15.4275,-3.141666667,11318.33333,189.3216667,CSA2-4,,,,,,,,,,,,,
H502,coal,,III,372.39,372.65,0.26,32.51,4895.166667,11.40833333,-3.126666667,11213.16667,165.23,CSA2-4,,,,,,,,,,,,,
H502,siltstone,,III,372.65,375.5,2.81,32.65245614,1208.684211,15.35859649,-3.117719298,6492.438596,165.8378947,CSA2-4,,,,,,,,,,,,,
H502,carbonaceous mudstone,,III,375.5,375.7,0.2,26.665,4384.5,14.6125,-3.1,11273.5,188.675,CSA2-4,,,,,,,,,,,,,
H502,fine-grained sandstone,,III,375.7,376.2,0.49,28.207,1509.2,15.49,-3.112,6589.4,158.578,CSA2-4,,,,,,,,,,,,,
H502,siltstone,,III,376.2,376.6,0.39,35.5625,864.5,14.9925,-3.125,5863.375,151.5275,CSA2-4,,,,,,,,,,,,,
H502,mudstone,,III,376.6,377.1,0.49,36.172,902.9,17.774,-3.147,5968.9,149.335,CSA2-4,,,,,,,,,,,,,
H502,siltstone,,III,377.1,378.95,1.82,38.81162162,975.3783784,13.58405405,-3.15027027,6176.837838,150.8494595,CSA2-4,,,,,,,,,,,,,
H502,carbonaceous mudstone,,III,378.95,379.15,0.2,38.9175,2294.0,14.9525,-3.115,8392.25,153.7375,CSA2-4,,,,,,,,,,,,,
H502,siltstone,,III,379.15,379.7,0.54,39.96,2553.818182,14.34090909,-3.12,8539.363636,155.4254545,CSA2-4,,,,,,,,,,,,,
H502,coal,3-1 coal,III,379.7,379.96,0.26,41.168,5968.6,8.216,-3.12,11679.2,158.476,CSA2-4,,,,,,,,,,,,,
H502,siltstone,,III,379.96,380.36,0.39,36.14125,2540.375,14.925,-3.105,8343.0,162.5025,CSA2-4,,,,,,,,,,,,,
H502,carbonaceous mudstone,,III,380.36,380.5,0.14,32.81666667,2010.333333,15.93333333,-3.106666667,8261.0,160.94,CSA2-4,,,,,,,,,,,,,
H502,siltstone,,III,380.5,384.6,4.04,33.93792683,1005.365854,12.94670732,-3.172682927,6174.597561,151.5673171,CSA4-6,,,,,,,,,,,,,
H502,fine-grained sandstone,,III,384.6,389.82,5.14,53.31884615,936.4423077,10.29105769,-3.254903846,6054.230769,145.3914423,CSA4-6,,,,,,,,,,,,,
H502,mudstone,,III,389.82,390.03,0.21,34.01,3184.75,11.845,-3.3,10219.75,172.6525,CSA4-6,,,,,,,,,,,,,
H502,coal,3-2 coal,III,390.03,391.7,1.64,44.31882353,6797.794118,4.892941176,-3.324705882,11943.02941,155.255,CSA4-6,,,,,,,,,,,,,
H502,mudstone,,III,391.7,392.0,0.3,32.85,1661.5,16.40833333,-3.343333333,7538.666667,155.35,CSA4-6,,,,,,,,,,,,,
H502,fine-grained sandstone,,III,392.0,399.16,7.05,36.87090909,1112.083916,13.30258741,-3.534545455,6581.601399,138.9397203,CSA4-6,,,,,,,,,,,,,
H502,coarse-grained sandstone,,III,399.16,410.28,10.95,37.16220721,1393.635135,9.723603604,-3.771666667,7326.310811,107.813018,CSA4-6,,,,,,,,,,,,,
H502,siltstone,,III,410.28,419.66,9.24,33.50617021,1151.303191,15.53138298,-3.176489362,6613.819149,140.7315957,CSA4-6,,,,,,,,,,,,,
H502,coarse-grained sandstone,,III,419.66,425.3,5.55,43.56911504,1188.876106,9.32079646,-3.640265487,6761.504425,109.8506195,ROOF-IV,,,,,,,,,,,,,
H502,fine-grained sandstone,,IV,425.3,429.8,4.43,45.03411111,1234.088889,10.48033333,-3.589,6870.033333,116.3092222,ROOF-IV,,,,,,,,,,,,,
H502,coarse-grained sandstone,,IV,429.8,436.94,7.03,37.12169014,1437.901408,9.69056338,-3.673521127,7380.859155,106.0848592,ROOF-IV,,,,,,,,,,,,,
H502,coal,4-1 Coal,IV,436.94,437.16,0.22,42.73,6198.8,9.138,-3.282,11951.0,126.084,ROOF-IV,,,,,,,,,,,,,
H502,mudstone,,IV,437.16,437.31,0.15,33.04333333,2793.0,15.72333333,-3.27,9177.0,131.1833333,ROOF-IV,,,,,,,,,,,,,
H502,siltstone,,IV,437.31,439.22,1.9,37.91078947,1287.026316,14.18736842,-3.31,6965.868421,134.3884211,ROOF-IV,,,,,,,,,,,,,
H502,coal,4-2 coal,IV,439.22,440.07,0.84,60.74764706,6685.411765,4.372352941,-3.254705882,11792.52941,137.42,CSA6-12,,,,,,,,,,,,,
H502,fine-grained sandstone,,IV,440.07,441.77,1.69,37.90794118,1169.558824,14.52147059,-3.176176471,6326.205882,137.8408824,CSA6-12,,,,,,,,,,,,,
H502,siltstone,,IV,441.77,444.0,2.21,36.95111111,977.8,13.93488889,-3.187555556,6208.844444,137.398,CSA6-12,,,,,,,,,,,,,
H502,coarse-grained sandstone,,IV,444.0,454.44,10.34,44.02942308,1317.129808,10.65259615,-3.708894231,7173.817308,106.4856731,CSA12-18,,,,,,,,,,,,,
H502,mudstone,,IV,454.44,456.14,1.68,35.34147059,1608.705882,9.170882353,-3.514117647,7691.558824,108.5414706,CSA12-18,,,,,,,,,,,,,
H502,coal,4-3 coal,IV,456.14,457.05,0.9,54.08421053,6709.157895,4.013157895,-3.287894737,11845.73684,131.9894737,CSA12-18,,,,,,,,,,,,,
H502,siltstone,,V,457.05,464.31,7.19,37.42572414,1164.710345,14.62434483,-3.231586207,6605.586207,124.3351724,ROOF-V,,,,,,,,,,,,,
H502,mudstone,,V,464.31,467.51,3.17,27.44546875,1575.578125,16.6684375,-2.9334375,7246.3125,168.1965625,ROOF-V,,,,,,,,,,,,,
H502,fine-grained sandstone,,V,467.51,468.23,0.71,29.58142857,927.6428571,17.02857143,-2.942857143,5896.928571,153.4307143,CSA18+,,,,,,,,,,,,,
H502,siltstone,,V,468.23,469.75,1.51,31.11709677,1321.129032,18.53935484,-2.97516129,6661.322581,148.203871,CSA18+,,,,,,,,,,,,,
H502,carbonaceous mudstone,,V,469.75,470.0,0.25,31.816,5262.4,19.29,-3.01,11405.2,152.104,CSA18+,,,,,,,,,,,,,
H502,siltstone,,V,470.0,470.39,0.38,29.57857143,2004.0,16.98285714,-3.038571429,7350.857143,146.4385714,CSA18+,,,,,,,,,,,,,
H502,coal,,V,470.39,470.65,0.26,30.12666667,5201.666667,12.26666667,-3.053333333,11580.83333,153.065,CSA18+,,,,,,,,,,,,,
H502,siltstone,,V,470.65,476.95,6.2,34.42944444,1046.309524,15.52873016,-3.02984127,6249.325397,143.7184127,CSA18+,,,,,,,,,,,,,
H502,fine-grained sandstone,,V,476.95,480.01,3.01,29.24852459,1503.114754,14.66032787,-3.103934426,7103.639344,156.7481967,CSA18+,,,,,,,,,,,,,
H502,coal,,V,480.01,480.29,0.28,35.754,5564.6,7.098,-3.3,11614.6,146.348,CSA18+,,,,,,,,,,,,,
